@relation  sonar
@attribute Band1 real[0.002,0.137]
@attribute Band2 real[0.001,0.234]
@attribute Band3 real[0.002,0.306]
@attribute Band4 real[0.006,0.426]
@attribute Band5 real[0.007,0.401]
@attribute Band6 real[0.01,0.382]
@attribute Band7 real[0.003,0.373]
@attribute Band8 real[0.006,0.459]
@attribute Band9 real[0.008,0.683]
@attribute Band10 real[0.011,0.711]
@attribute Band11 real[0.029,0.734]
@attribute Band12 real[0.024,0.706]
@attribute Band13 real[0.018,0.713]
@attribute Band14 real[0.027,0.997]
@attribute Band15 real[0.003,1.0]
@attribute Band16 real[0.016,0.999]
@attribute Band17 real[0.035,1.0]
@attribute Band18 real[0.038,1.0]
@attribute Band19 real[0.049,1.0]
@attribute Band20 real[0.066,1.0]
@attribute Band21 real[0.051,1.0]
@attribute Band22 real[0.022,1.0]
@attribute Band23 real[0.056,1.0]
@attribute Band24 real[0.024,1.0]
@attribute Band25 real[0.024,1.0]
@attribute Band26 real[0.092,1.0]
@attribute Band27 real[0.048,1.0]
@attribute Band28 real[0.028,1.0]
@attribute Band29 real[0.014,1.0]
@attribute Band30 real[0.061,1.0]
@attribute Band31 real[0.048,0.966]
@attribute Band32 real[0.04,0.931]
@attribute Band33 real[0.048,1.0]
@attribute Band34 real[0.021,0.965]
@attribute Band35 real[0.022,1.0]
@attribute Band36 real[0.008,1.0]
@attribute Band37 real[0.035,0.95]
@attribute Band38 real[0.038,1.0]
@attribute Band39 real[0.037,0.986]
@attribute Band40 real[0.012,0.93]
@attribute Band41 real[0.036,0.9]
@attribute Band42 real[0.006,0.825]
@attribute Band43 real[0.0,0.773]
@attribute Band44 real[0.0,0.776]
@attribute Band45 real[0.0,0.703]
@attribute Band46 real[0.0,0.729]
@attribute Band47 real[0.0,0.552]
@attribute Band48 real[0.0,0.334]
@attribute Band49 real[0.0,0.198]
@attribute Band50 real[0.0,0.082]
@attribute Band51 real[0.0,0.1]
@attribute Band52 real[0.001,0.071]
@attribute Band53 real[0.0,0.039]
@attribute Band54 real[0.001,0.035]
@attribute Band55 real[0.001,0.045]
@attribute Band56 real[0.0,0.039]
@attribute Band57 real[0.0,0.036]
@attribute Band58 real[0.0,0.044]
@attribute Band59 real[0.0,0.036]
@attribute Band60 real[0.001,0.044]
@attribute Type{R,M}
@inputs Band1, Band2, Band3, Band4, Band5, Band6, Band7, Band8, Band9, Band10, Band11, Band12, Band13, Band14, Band15, Band16, Band17, Band18, Band19, Band20, Band21, Band22, Band23, Band24, Band25, Band26, Band27, Band28, Band29, Band30, Band31, Band32, Band33, Band34, Band35, Band36, Band37, Band38, Band39, Band40, Band41, Band42, Band43, Band44, Band45, Band46, Band47, Band48, Band49, Band50, Band51, Band52, Band53, Band54, Band55, Band56, Band57, Band58, Band59, Band60
@outputs Type
@data
0.1324531014758286, 0.09, 0.128, 0.15, 0.1104779687783397, 0.19635487853324854, 0.1321495342573965, 0.168, 0.183, 0.213, 0.289, 0.398, 0.458, 0.582, 0.503, 0.6855361303387992, 0.258, 0.318, 0.274, 0.619, 0.896, 0.744, 0.42824815488333073, 0.281, 0.177, 0.661, 0.758, 0.512, 0.05781469405298463, 0.548, 0.5396840312559353, 0.128, 0.085, 0.093, 0.031, 0.1, 0.178, 0.8419631565548393, 0.3, 0.221, 0.146, 0.29, 0.32, 0.141, 0.063, 0.357290523704209, 0.08, 0.17483954722779793, 0.056, 0.029, 0.015, 0.022840765246153055, 0.016, 0.01206496105693862, 0.003, 0.005, 0.009, 0.022126320582378265, 0.01, 0.007, M
0.023, 0.14883140211618306, 0.042, 0.055, 0.099, 0.152, 0.167, 0.151, 0.172, 0.5078340145649467, 0.124, 0.024, 0.177, 0.312, 0.9339244479210872, 0.671, 0.766, 0.848, 0.98, 1.0, 0.7164294563656276, 0.30470689136225426, 0.34841608864916856, 0.13946272770023502, 0.7265378505621426, 0.472, 0.498, 0.62, 0.717, 0.632, 0.355, 0.29, 0.432, 0.379, 0.242, 0.8276618164301994, 0.035, 0.084, 0.044, 0.113, 0.23615321897160105, 0.026196713813393543, 0.083, 0.7278399353846535, 0.168, 0.31691348498848115, 0.111, 0.085, 0.06, 0.007859343927786533, 0.007, 0.01, 0.006, 0.003, 0.002, 0.006, 0.004, 0.03176221512904442, 0.008, 0.001, M
0.02, 0.018, 0.027, 0.023, 0.072, 0.22441038584020231, 0.123, 0.13, 0.208, 0.08862435757965416, 0.219, 0.304, 0.296, 0.08190601917377348, 0.20422901031124152, 0.161, 0.18, 0.218, 0.203, 0.151, 0.052, 0.214, 0.957010971383427, 0.594, 0.693, 0.758, 0.879, 0.906, 0.853, 0.909, 0.966, 0.474920575551903, 0.777, 0.34359434342444745, 0.66, 0.688, 0.694, 0.593, 0.577, 0.622, 0.584, 0.453, 0.491, 0.576, 0.501, 0.404, 0.5161235092012499, 0.223, 0.108, 0.05356364615949888, 0.025, 0.013, 0.03865247067824296, 0.01, 0.01, 0.009, 0.008, 0.002, 0.005, 0.004, M
0.026, 0.043, 0.055, 0.068, 0.078, 0.125, 0.13, 0.025491325840468364, 0.279, 0.295, 0.251, 0.26, 0.225, 0.212, 0.127, 0.8868354480885517, 0.179, 0.17604302232201283, 0.7760676378514776, 0.074, 0.062, 0.6515821576983626, 0.482, 0.637, 0.753, 0.896, 0.625385201072643, 0.996, 0.933, 0.934, 0.885, 0.769, 0.686, 0.639, 0.5734786908625343, 0.663, 0.598, 0.456, 0.1297859098591809, 0.416, 0.5046850560057641, 0.403, 0.42, 0.456, 0.396, 0.297, 0.21, 0.2320675419890479, 0.088, 0.026, 0.012, 0.009, 0.006, 0.002, 0.03204626892764267, 0.01341289504533934, 0.003, 0.006, 0.005, 0.005, M
0.013, 0.017, 0.018, 0.036, 0.1093006162602223, 0.074, 0.30453763566667624, 0.20010880348810667, 0.1995424612214655, 0.125, 0.24, 0.232, 0.3859017386825061, 0.2589101313040382, 0.5072994953182758, 0.11, 0.235, 0.328, 0.442, 0.517, 0.651, 0.779, 0.798, 0.779, 0.859, 0.7267499189588125, 0.945, 0.864, 0.722, 0.485, 0.136, 0.295, 0.5705270543048454, 0.604, 0.808, 0.987, 0.88, 0.641, 0.428, 0.4291803564553104, 0.264, 0.6275460017387628, 0.434, 0.454, 0.6613537697369125, 0.252, 0.26076347992493853, 0.037, 0.029, 0.01, 0.059587284866624346, 0.009, 0.005, 0.009182793711820337, 0.002, 0.001, 0.020544227043293468, 0.002, 0.003, 0.004, M
0.02, 0.05294489778949528, 0.034, 0.02313257810965473, 0.15021607192634048, 0.044, 0.068, 0.09, 0.174, 0.257, 0.293, 0.311, 0.36, 0.3, 0.272, 0.201, 0.18, 0.223, 0.9859837707460354, 0.549, 0.721, 0.832, 0.886, 0.952, 0.5915821824463975, 1.0, 0.967, 0.6560204313136685, 0.79, 0.5200252795894689, 0.8006769416557339, 0.406, 0.256, 0.289, 0.359, 0.43, 0.4543171869251684, 0.11676403909986002, 0.376, 0.305, 0.1225420522369775, 0.118, 0.198, 0.5448239318469595, 0.066, 0.129, 0.08, 0.005, 0.023, 0.015, 0.012, 0.002636842559472854, 0.006, 0.014, 0.04387624824393453, 0.004, 0.006, 0.01, 0.008, 0.004, M
0.042, 0.032, 0.071, 0.3002729173447641, 0.24936205899491026, 0.097, 0.096, 0.132, 0.246, 0.27, 0.341, 0.429, 0.368, 0.394, 0.421847992774995, 0.317, 0.282, 0.305, 0.241, 0.542, 0.68, 0.632, 0.582, 0.68, 0.598, 0.656874671601894, 0.991, 0.919, 0.8079308061166505, 0.671, 0.563, 0.733, 0.604, 0.258, 0.035, 0.18, 0.304, 0.4806871411685569, 0.291932756914043, 0.425, 0.505, 0.718, 0.5282477603559959, 0.566, 0.575, 0.359, 0.0933927295462677, 0.23, 0.127, 0.036, 0.037, 0.018, 0.004, 0.009, 0.03343346895566989, 0.01435610525062217, 0.012334139834235919, 0.002, 0.004, 0.002341241744659199, M
0.03202961090650168, 0.002, 0.28188676203225893, 0.045, 0.096, 0.083, 0.088, 0.122, 0.6515538891571466, 0.228, 0.6167168395434779, 0.348, 0.1996178746862844, 0.3759428520130327, 0.178, 0.206, 0.1586201660192153, 0.8788491359955746, 0.21808815049964192, 0.726, 0.835, 0.827, 0.837, 0.941, 0.951, 0.98, 0.997, 0.4966994187069823, 0.904, 0.641, 0.386, 0.291, 0.43172758875408385, 0.165, 0.35698102007223786, 0.114, 0.074, 0.094, 0.7509320958992308, 0.5197903130016732, 0.057, 0.6873366336767414, 0.191, 0.223, 0.22, 0.631650615475292, 0.41130867217930706, 0.11, 0.17441285100123216, 0.014, 0.028, 0.016, 0.006, 0.001, 0.003, 0.006, 0.002, 0.006, 0.002, 0.003, M
0.037, 0.042, 0.05, 0.025, 0.06, 0.3089271024798339, 0.016750094409042526, 0.099, 0.142, 0.2318643463488818, 0.2944269363557517, 0.6378274784576677, 0.36742480987506565, 0.229, 0.156, 0.186, 0.04692499798185309, 0.334, 0.523, 0.668, 0.777, 0.793, 0.794, 0.5069470430693931, 0.95, 0.984, 1.0, 0.947, 0.687816109089138, 0.625, 0.6035420763593963, 0.321, 0.266, 0.22, 0.5269387742017719, 0.056, 0.095, 0.17, 0.122, 0.128, 0.039, 0.6232702306584152, 0.7702106171686227, 0.5988294368607061, 0.196, 0.198, 0.157, 0.092, 0.055, 0.019, 0.017, 0.013, 0.003, 0.002, 0.006, 0.029859320370214833, 0.002, 0.002, 0.003, 0.003, M
0.027, 0.038, 0.049, 0.29177318980027295, 0.113, 0.11, 0.135, 0.234, 0.311, 0.4, 0.394, 0.331, 0.5369318176554357, 0.176, 0.461916864361129, 0.204, 0.5991360864064508, 0.268, 0.243, 0.184, 0.28, 0.617, 0.802, 0.831, 0.844, 0.849, 0.917, 1.0, 0.79, 0.537, 0.647, 0.65, 0.496, 0.5156241122108475, 0.099, 0.043, 0.171, 0.198, 0.188, 0.111, 0.17, 0.058, 0.064, 0.139, 0.5624120366956136, 0.058, 0.064, 0.104, 0.073, 0.007750573641096842, 0.015, 0.009, 0.005172818073344607, 0.004, 0.004, 0.01, 0.005, 0.005, 0.006, 0.01, M
