@relation  sonar
@attribute Band1 real[0.002,0.137]
@attribute Band2 real[0.001,0.234]
@attribute Band3 real[0.002,0.306]
@attribute Band4 real[0.006,0.426]
@attribute Band5 real[0.007,0.401]
@attribute Band6 real[0.01,0.382]
@attribute Band7 real[0.003,0.373]
@attribute Band8 real[0.006,0.459]
@attribute Band9 real[0.008,0.683]
@attribute Band10 real[0.011,0.711]
@attribute Band11 real[0.029,0.734]
@attribute Band12 real[0.024,0.706]
@attribute Band13 real[0.018,0.713]
@attribute Band14 real[0.027,0.997]
@attribute Band15 real[0.003,1.0]
@attribute Band16 real[0.016,0.999]
@attribute Band17 real[0.035,1.0]
@attribute Band18 real[0.038,1.0]
@attribute Band19 real[0.049,1.0]
@attribute Band20 real[0.066,1.0]
@attribute Band21 real[0.051,1.0]
@attribute Band22 real[0.022,1.0]
@attribute Band23 real[0.056,1.0]
@attribute Band24 real[0.024,1.0]
@attribute Band25 real[0.024,1.0]
@attribute Band26 real[0.092,1.0]
@attribute Band27 real[0.048,1.0]
@attribute Band28 real[0.028,1.0]
@attribute Band29 real[0.014,1.0]
@attribute Band30 real[0.061,1.0]
@attribute Band31 real[0.048,0.966]
@attribute Band32 real[0.04,0.931]
@attribute Band33 real[0.048,1.0]
@attribute Band34 real[0.021,0.965]
@attribute Band35 real[0.022,1.0]
@attribute Band36 real[0.008,1.0]
@attribute Band37 real[0.035,0.95]
@attribute Band38 real[0.038,1.0]
@attribute Band39 real[0.037,0.986]
@attribute Band40 real[0.012,0.93]
@attribute Band41 real[0.036,0.9]
@attribute Band42 real[0.006,0.825]
@attribute Band43 real[0.0,0.773]
@attribute Band44 real[0.0,0.776]
@attribute Band45 real[0.0,0.703]
@attribute Band46 real[0.0,0.729]
@attribute Band47 real[0.0,0.552]
@attribute Band48 real[0.0,0.334]
@attribute Band49 real[0.0,0.198]
@attribute Band50 real[0.0,0.082]
@attribute Band51 real[0.0,0.1]
@attribute Band52 real[0.001,0.071]
@attribute Band53 real[0.0,0.039]
@attribute Band54 real[0.001,0.035]
@attribute Band55 real[0.001,0.045]
@attribute Band56 real[0.0,0.039]
@attribute Band57 real[0.0,0.036]
@attribute Band58 real[0.0,0.044]
@attribute Band59 real[0.0,0.036]
@attribute Band60 real[0.001,0.044]
@attribute Type{R,M}
@inputs Band1, Band2, Band3, Band4, Band5, Band6, Band7, Band8, Band9, Band10, Band11, Band12, Band13, Band14, Band15, Band16, Band17, Band18, Band19, Band20, Band21, Band22, Band23, Band24, Band25, Band26, Band27, Band28, Band29, Band30, Band31, Band32, Band33, Band34, Band35, Band36, Band37, Band38, Band39, Band40, Band41, Band42, Band43, Band44, Band45, Band46, Band47, Band48, Band49, Band50, Band51, Band52, Band53, Band54, Band55, Band56, Band57, Band58, Band59, Band60
@outputs Type
@data
0.013, 0.02, 0.004, 0.022, 0.023, 0.048, 0.074, 0.033, 0.137, 0.208, 0.23, 0.199, 0.118, 0.10335225034233933, 0.48013387950489617, 0.534, 0.685, 0.792, 0.822, 0.729, 0.5315504945601688, 0.2269257407139348, 0.9924360071216793, 0.49, 0.193, 0.292, 0.626, 0.47831365383842817, 0.897, 0.782, 0.517, 0.484, 0.404, 0.341, 0.285, 0.235, 0.27, 0.444, 0.432, 0.331, 0.12, 0.167, 0.37, 0.307, 0.094, 0.154, 0.139, 0.077, 0.062, 0.023, 0.011, 0.017, 0.009, 0.004, 0.02937562391543193, 0.006, 0.006001779431943265, 0.03985081183161838, 0.003, 0.037270860558671605, M
0.024, 0.022, 0.017, 0.052, 0.16931080022880593, 0.112, 0.14843767776699682, 0.172, 0.307, 0.32, 0.295, 0.248, 0.20704916270381052, 0.181, 0.141, 0.11178339338204436, 0.364, 0.389, 0.298, 0.222, 0.162, 0.134, 0.205, 0.379, 0.577, 0.754, 0.841, 0.855, 0.904, 1.0, 0.965, 0.791, 0.641, 0.599, 0.684, 0.25875612755742766, 0.808, 0.743, 0.63, 0.571, 0.0641783496803088, 0.336, 0.38, 0.495, 0.437, 0.24, 0.28970596947374433, 0.034640731690135027, 0.093, 0.07816938050421174, 0.021, 0.017914737575434787, 0.024208486498847718, 0.008, 0.041422104068198726, 0.002, 0.006, 0.005, 0.003, 0.015197402910841023, M
0.002, 0.019, 0.029, 0.02, 0.24310374019995884, 0.082, 0.1, 0.14854266586423448, 0.117, 0.148, 0.212, 0.258, 0.235, 0.133, 0.3756001242740546, 0.195, 0.368, 0.465, 0.542, 0.626, 0.8450163973665369, 0.826, 0.861, 0.84, 0.895, 0.994, 1.0, 0.5120372827109037, 0.875, 0.626, 0.218, 0.294, 0.364, 0.501, 0.9144804951056094, 0.936, 0.46534448212486323, 0.621, 0.451, 0.3, 0.267, 0.1999012704852273, 0.314, 0.369, 0.299, 0.3778494382223229, 0.085, 0.036, 0.1932505521255663, 0.012, 0.004, 0.011, 0.008, 0.009, 0.004, 0.003, 0.001, 0.001, 0.003, 0.005, M
0.029, 0.012, 0.012, 0.011, 0.07856474530779868, 0.1, 0.133, 0.43518714708001055, 0.298, 0.347, 0.7040059952121241, 0.504, 0.524, 0.44, 0.324, 0.8071820803427096, 0.329, 0.04785712753745194, 0.453, 0.634, 0.704, 0.831, 0.845, 0.851, 0.914, 0.998, 1.0, 0.754, 0.466, 0.392, 0.385, 0.467, 0.6587619738808744, 0.9061572177347627, 0.075, 0.288, 0.407, 0.16306623314671828, 0.5559106875269, 0.263, 0.054, 0.187, 0.48734903957376935, 0.5688732247447766, 0.24095091684696984, 0.26818512094420965, 0.29852215275785937, 0.05, 0.011, 0.006, 0.004, 0.006, 0.01, 0.008, 0.001, 0.005, 0.002, 0.001, 0.008, 0.004, M
0.01, 0.04, 0.068, 0.069, 0.089, 0.093, 0.096, 0.214, 0.255, 0.01487429399506056, 0.402, 0.22483249001550312, 0.49, 0.413, 0.9253897235573711, 0.345, 0.307, 0.294, 0.435, 0.726, 0.815, 0.8451843631000222, 0.666, 0.2288296124629745, 0.775, 0.869, 1.0, 0.994, 0.879, 0.648, 0.558841480972907, 0.641, 0.497, 0.276, 0.03, 0.336, 0.317, 0.413, 0.628, 0.498, 0.798137481673187, 0.5499393440782883, 0.481, 0.492, 0.529, 0.222, 0.14, 0.189, 0.095, 0.013, 0.03287427700890095, 0.024, 0.008, 0.014, 0.017, 0.005137497688209987, 0.011, 0.004, 0.004, 0.002, M
0.027, 0.038, 0.05, 0.071, 0.131, 0.21, 0.226, 0.252, 0.11089349163134898, 0.592, 0.668, 0.568, 0.518, 0.23458096500942038, 0.2, 0.286, 0.294, 0.342, 0.43682379723522435, 0.753, 0.22184572879011874, 0.45613281479294715, 0.711, 0.738, 0.72, 0.825, 0.502779557706504, 0.982, 0.818, 0.485, 0.32, 0.278, 0.238, 0.7245140162444473, 0.168, 0.316, 0.187, 0.339, 0.599, 0.412, 0.118, 0.365, 0.6013428800120817, 0.478, 0.352, 0.092, 0.16749210120911992, 0.030306830558531648, 0.108, 0.03, 0.0648056529613225, 0.017, 0.02, 0.014, 0.04392782856126498, 0.004, 0.004, 0.003, 0.00692898076654621, 0.006, M
0.034, 0.062, 0.14409326928437063, 0.33183664350347514, 0.044, 0.103, 0.13823193898499755, 0.185, 0.579053720689624, 0.412, 0.524, 0.6627475809363527, 0.555, 0.392, 0.295, 0.308, 0.302, 0.272, 0.544, 0.793, 0.875, 0.7522182206963697, 0.711, 0.691, 0.729, 0.879, 1.0, 0.08223550909530267, 0.898, 0.605, 0.493, 0.537, 0.613685713124854, 0.07766747671940072, 0.077, 0.225, 0.1264989990313768, 0.396, 0.44813045001265833, 0.1907609087901099, 0.232, 0.7497865868734165, 0.38, 0.5818759976434233, 0.5504080683955476, 0.19, 0.094, 0.136, 0.091, 0.014, 0.033, 0.014, 0.002, 0.007, 0.01, 0.004, 0.006, 0.005, 0.003, 0.006, M
0.021, 0.019, 0.041, 0.032, 0.2854668717785894, 0.023725739321141907, 0.144, 0.2670229567035621, 0.305, 0.033563619125299995, 0.35, 0.36124388450413103, 0.394, 0.331, 0.333, 0.8830094193120043, 0.232, 0.138, 0.4420534582403613, 0.443, 0.489, 0.368, 0.438, 0.7113871522134605, 0.8439831772679424, 0.726, 0.9077359106717016, 0.769, 0.798, 0.858, 0.927, 0.6119803335790012, 0.485, 0.341, 0.141, 0.7829737668351675, 0.1363528701223789, 0.182, 0.36, 0.553, 0.599, 0.508, 0.551, 0.6176867631230706, 0.703, 0.59, 0.407, 0.276, 0.158, 0.010669224175780366, 0.005, 0.008, 0.02, 0.01, 0.004, 0.003, 0.006, 0.009, 0.007, 0.016098098511830458, M
0.02, 0.0310107337650868, 0.038, 0.013, 0.054, 0.087, 0.102, 0.085, 0.2929141381413011, 0.175, 0.22, 0.272, 0.21, 0.173, 0.204, 0.179, 0.132, 0.226, 0.236, 0.311, 0.391, 0.363, 0.481, 0.653, 0.781, 0.84, 0.918, 0.977, 0.894, 0.702, 0.1480339063881044, 0.507, 0.12770392321229537, 0.301, 0.156, 0.775263195149429, 0.22, 0.224, 0.274, 0.215, 0.244, 0.315, 0.211, 0.099, 0.059, 0.194, 0.194, 0.32276381865161563, 0.0686212004783147, 0.018, 0.021, 0.013, 0.009, 0.005, 0.004, 0.004, 0.031131425445697133, 0.012896768648386181, 0.001, 0.002, M
0.013, 0.039, 0.033, 0.008, 0.13930982972688738, 0.134, 0.3292288442454834, 0.012172365751623261, 0.261, 0.3933033903684242, 0.20974932460457768, 0.374, 0.306, 0.193, 0.138, 0.212, 0.276, 0.458, 0.649, 0.715, 0.801, 0.792, 0.9610187129101294, 1.0, 0.986, 0.947, 0.44474774837045644, 0.932, 0.833, 0.621, 0.6625840424118993, 0.282, 0.204, 0.219, 0.222, 0.133, 0.052, 0.062, 0.142, 0.146, 0.085, 0.106, 0.164, 0.192, 0.2037574393413396, 0.234, 0.196, 0.13, 0.063, 0.06309938622384784, 0.014, 0.015, 0.008, 0.0027215285859353675, 0.004, 0.007, 0.004, 0.001, 0.002, 0.008, M
0.019, 0.20719328860523956, 0.017, 0.018, 0.11964555004347247, 0.163, 0.203, 0.169, 0.4018595933708967, 0.268, 0.5458669342172489, 0.293, 0.228, 0.099, 0.8972408249655833, 0.22, 0.273, 0.286, 0.203, 0.19424609576264537, 0.413, 0.688, 0.812, 0.845, 0.892, 0.93, 0.4021293963329236, 1.0, 0.81, 0.8824862367972932, 0.604, 0.555, 0.416, 0.147, 0.6367412806527551, 0.061, 0.097, 0.6579595504430961, 0.168, 0.12, 0.12, 0.104, 0.198, 0.134, 0.09, 0.108, 0.152, 0.136, 0.086, 0.029, 0.02, 0.012, 0.03714113835248657, 0.02, 0.003, 0.01, 0.006, 0.012, 0.019, 0.007804201253411407, M
