@relation  sonar
@attribute Band1 real[0.002,0.137]
@attribute Band2 real[0.001,0.234]
@attribute Band3 real[0.002,0.306]
@attribute Band4 real[0.006,0.426]
@attribute Band5 real[0.007,0.401]
@attribute Band6 real[0.01,0.382]
@attribute Band7 real[0.003,0.373]
@attribute Band8 real[0.006,0.459]
@attribute Band9 real[0.008,0.683]
@attribute Band10 real[0.011,0.711]
@attribute Band11 real[0.029,0.734]
@attribute Band12 real[0.024,0.706]
@attribute Band13 real[0.018,0.713]
@attribute Band14 real[0.027,0.997]
@attribute Band15 real[0.003,1.0]
@attribute Band16 real[0.016,0.999]
@attribute Band17 real[0.035,1.0]
@attribute Band18 real[0.038,1.0]
@attribute Band19 real[0.049,1.0]
@attribute Band20 real[0.066,1.0]
@attribute Band21 real[0.051,1.0]
@attribute Band22 real[0.022,1.0]
@attribute Band23 real[0.056,1.0]
@attribute Band24 real[0.024,1.0]
@attribute Band25 real[0.024,1.0]
@attribute Band26 real[0.092,1.0]
@attribute Band27 real[0.048,1.0]
@attribute Band28 real[0.028,1.0]
@attribute Band29 real[0.014,1.0]
@attribute Band30 real[0.061,1.0]
@attribute Band31 real[0.048,0.966]
@attribute Band32 real[0.04,0.931]
@attribute Band33 real[0.048,1.0]
@attribute Band34 real[0.021,0.965]
@attribute Band35 real[0.022,1.0]
@attribute Band36 real[0.008,1.0]
@attribute Band37 real[0.035,0.95]
@attribute Band38 real[0.038,1.0]
@attribute Band39 real[0.037,0.986]
@attribute Band40 real[0.012,0.93]
@attribute Band41 real[0.036,0.9]
@attribute Band42 real[0.006,0.825]
@attribute Band43 real[0.0,0.773]
@attribute Band44 real[0.0,0.776]
@attribute Band45 real[0.0,0.703]
@attribute Band46 real[0.0,0.729]
@attribute Band47 real[0.0,0.552]
@attribute Band48 real[0.0,0.334]
@attribute Band49 real[0.0,0.198]
@attribute Band50 real[0.0,0.082]
@attribute Band51 real[0.0,0.1]
@attribute Band52 real[0.001,0.071]
@attribute Band53 real[0.0,0.039]
@attribute Band54 real[0.001,0.035]
@attribute Band55 real[0.001,0.045]
@attribute Band56 real[0.0,0.039]
@attribute Band57 real[0.0,0.036]
@attribute Band58 real[0.0,0.044]
@attribute Band59 real[0.0,0.036]
@attribute Band60 real[0.001,0.044]
@attribute Type{R,M}
@inputs Band1, Band2, Band3, Band4, Band5, Band6, Band7, Band8, Band9, Band10, Band11, Band12, Band13, Band14, Band15, Band16, Band17, Band18, Band19, Band20, Band21, Band22, Band23, Band24, Band25, Band26, Band27, Band28, Band29, Band30, Band31, Band32, Band33, Band34, Band35, Band36, Band37, Band38, Band39, Band40, Band41, Band42, Band43, Band44, Band45, Band46, Band47, Band48, Band49, Band50, Band51, Band52, Band53, Band54, Band55, Band56, Band57, Band58, Band59, Band60
@outputs Type
@data
0.016, 0.22555425758276934, 0.2471416985292783, 0.039, 0.32209223820713634, 0.144, 0.149, 0.148, 0.244, 0.282, 0.369, 0.375, 0.393, 0.331, 0.108, 0.3453463531852109, 0.345, 0.544, 0.647, 0.24347947735373848, 0.7118029241691816, 0.826, 0.87, 0.17992206956723752, 0.714, 0.57, 0.17099806075426704, 0.464, 0.9879845666848087, 0.74, 0.807, 0.842, 1.0, 0.15074385408725213, 0.0516369144422088, 0.03948415835934788, 0.125, 0.03935367802468913, 0.636, 0.316461582939248, 0.30991028865098724, 0.542, 0.261, 0.3360044891405861, 0.44037804421185933, 0.276, 0.198, 0.15, 0.122, 0.04935918543519433, 0.003, 0.008, 0.012310521186634553, 0.003, 0.008, 0.002, 0.008, 0.011, 0.008, 0.02236138150639864, M
0.041, 0.028, 0.06, 0.052, 0.15334515422031872, 0.057677916969097666, 0.061, 0.4243295336131308, 0.124, 0.23, 0.137, 0.134, 0.214, 0.153, 0.078, 0.12, 0.09, 0.069, 0.207, 0.298, 0.990331413842582, 0.335, 0.362, 0.32, 0.345, 0.3070692731186443, 0.3270882902534418, 0.662, 0.925, 1.0, 0.853, 0.63, 0.525, 0.401, 0.29, 0.201, 0.336, 0.977045228065235, 0.615, 0.625, 0.497, 0.349, 0.266, 0.314, 0.428, 0.426, 1.517976858075237E-4, 0.03084425239331188, 0.11953360531328562, 0.033, 0.018, 0.022, 0.004, 0.019338537688445893, 0.00851760658796821, 0.013, 0.011, 0.005, 0.008, 0.004, M
0.013, 0.012, 0.044, 0.062, 0.043, 0.035, 0.038, 0.045, 0.132, 0.138, 0.203, 0.239, 0.211, 0.144, 0.074, 0.9401717895616711, 0.305, 0.412, 0.23455906008313387, 0.593, 0.666, 0.733, 0.714, 0.701, 0.776, 0.914, 0.996, 1.0, 0.888, 0.658, 0.271, 0.175, 0.271, 0.485, 0.6801436704080887, 0.821, 0.754, 0.65, 0.471, 0.8386085110801758, 0.351, 0.318, 0.352, 0.366, 0.285, 0.171, 0.041463016243992144, 0.03, 0.029, 0.012, 0.002, 0.008, 0.01, 0.002, 0.004, 0.006, 0.001, 0.001, 0.003, 0.003, M
0.06046944769575947, 0.014, 0.041, 0.063, 0.06, 0.12715105402868965, 0.209, 0.45370166722515176, 0.34960234766700365, 0.596, 0.625, 0.451, 0.369, 0.286, 0.164, 0.9206545869965699, 0.178, 0.439, 0.695, 0.08871015807444001, 0.855, 0.872, 0.3636683857561248, 0.92, 0.873, 0.3941281767073386, 0.9530267671609826, 0.841, 0.10211964504283845, 0.375, 0.348, 0.464, 0.65, 0.726828316353687, 0.567, 0.519, 0.5457981007745951, 0.388, 0.376, 0.374, 0.26, 0.159, 0.188, 0.227, 0.158, 0.121, 0.088, 0.085, 0.023650938630488456, 0.022, 0.009, 0.012, 0.012915539504009192, 0.019, 0.011, 0.013, 0.008, 0.035836416369265975, 0.016, 0.008, M
0.018, 0.044, 0.048, 0.30346630228531224, 0.3245646267564885, 0.089, 0.06, 0.107, 0.318, 0.292, 0.327, 0.304, 0.303, 0.259, 0.168, 0.131, 0.28, 0.452, 0.664, 0.768, 0.696, 0.439, 0.243, 0.289, 0.497, 0.817, 1.0, 0.924, 0.852, 0.772, 0.577, 0.519, 0.682, 0.42735071391760154, 0.505, 0.358, 0.381, 0.381, 0.336, 0.277, 0.365, 0.35154382654478394, 0.345, 0.48741271829777694, 0.103, 0.08, 0.07, 0.053, 0.024, 0.012, 0.012, 0.012, 0.011, 0.01160479017733708, 0.003, 0.002, 0.003, 0.005, 0.007, 0.002, M
0.039, 0.042, 0.1402080602446124, 0.055, 0.06, 0.08952624987613556, 0.096, 0.08, 0.162, 0.256, 0.3272581368433913, 0.34, 0.34, 0.395, 0.6814586069554692, 0.225, 0.209, 0.225, 0.0759865462791609, 0.458, 0.647, 0.671, 0.701, 0.762, 0.774, 0.677, 0.737, 0.783, 0.962, 1.0, 0.3015029108159949, 0.6092522521173237, 0.541, 0.499, 0.311, 0.29, 0.224, 0.096, 0.229, 0.323, 0.345, 0.388, 0.0925647611384198, 0.093, 0.117, 0.057, 0.35025063090358177, 0.03483947836766939, 0.059, 0.005, 0.012, 0.015, 0.02029822026316501, 0.011, 0.003, 0.01221387584465879, 0.01, 0.007, 0.005, 0.009, M
0.016, 0.030613654202924497, 0.015, 0.03554745293817191, 0.099, 0.142, 0.146, 0.122, 0.17, 0.192, 0.236, 0.272, 0.305, 0.299, 0.223, 0.5641157417588671, 0.10507655625466177, 0.31, 0.357, 0.428, 0.427, 0.374, 0.458, 0.609, 0.722, 0.76, 0.871, 1.0, 0.982, 0.719, 0.585, 0.419, 0.9348757530597215, 0.845708418129177, 0.194, 0.139, 0.167, 0.128, 0.167, 0.257, 0.226, 0.2666127907723684, 0.4987049798229023, 0.134, 0.198, 0.123, 0.39781023848564606, 0.106, 0.049, 0.003774133284523649, 0.022, 0.032250156106252724, 0.011, 0.006, 0.003, 0.008, 0.003, 0.005, 0.002, 0.00788174233722541, M
0.006, 0.027, 0.022, 0.20060934467022523, 0.094, 0.36352588270547004, 0.071, 0.1, 0.167, 0.186, 0.248, 0.271, 0.35909512808059696, 0.264, 0.7115570669596915, 0.14, 0.2516374988741329, 0.261, 0.278, 0.335, 0.383, 0.6750019043020443, 0.511, 0.686, 0.749, 0.784, 0.902, 1.0, 0.889, 0.651, 0.608, 0.446, 0.295, 0.173, 0.7500123215974338, 0.08, 0.177, 0.138, 0.24, 0.205, 0.197, 0.278, 0.138, 0.068, 0.066, 0.166, 0.181, 0.124, 0.052, 0.004, 0.0893061048093499, 0.007, 0.006, 0.021284850108037906, 0.007, 0.008, 0.004, 0.03842155182697381, 0.003, 0.001, M
0.024, 0.032, 0.042, 0.11995312517740604, 0.079, 0.077, 0.088, 0.44395822876807267, 0.159, 0.205, 0.265, 0.48209375054344855, 0.238, 0.166379466308602, 0.143, 0.174, 0.27130153629144227, 0.285, 0.504, 0.617, 0.762, 0.812, 0.779, 0.879, 0.881, 0.947, 0.8133776749273244, 0.974, 0.845, 0.615, 0.43, 0.316, 0.287, 0.9229946556664059, 0.121, 0.027, 0.058, 0.126, 0.107, 0.108, 0.036, 0.12, 0.206, 0.205, 0.188, 0.205, 0.172, 0.107, 0.048, 0.017, 0.019, 0.01, 0.007, 0.008, 0.004, 0.003, 0.003, 0.001, 0.004, 0.006, M
0.03, 0.035, 0.049, 0.061, 0.017, 0.135, 0.009538578056855727, 0.112, 0.194, 0.235, 0.29, 0.281, 0.17216918550831478, 0.027, 0.067, 0.144, 0.207, 0.3944880610272493, 0.283, 0.3007425050401926, 0.37613931478749474, 0.699, 0.725, 0.9975711069958217, 0.924, 1.0, 0.998, 0.83, 0.48344436591664436, 0.714, 0.689, 0.496, 0.258, 0.097, 0.078, 0.7112783143593181, 0.157, 0.182, 0.135, 0.4072850206753437, 0.049, 0.137, 0.155, 0.155, 0.132, 0.07431243230037214, 0.11545805204367687, 0.095, 0.049, 0.024, 0.004, 0.05532355068259023, 0.005, 0.013, 0.004, 0.004, 0.003, 0.008, 0.004, 0.005, M
0.026, 0.036, 0.014, 0.4178100190935214, 0.021, 0.034, 0.066, 0.14, 0.6007754722169544, 0.235, 0.272, 0.244, 0.166, 0.34458854329529887, 0.13, 0.171, 0.218, 0.318, 0.371, 0.455, 0.57, 0.74, 0.806, 0.884, 0.943, 1.0, 0.938, 0.5736509071145326, 0.0928573914791591, 0.836, 0.762, 0.457, 0.7457096969787287, 0.155, 0.164, 0.187, 0.266, 0.171, 0.4444323970993125, 0.077, 0.085, 0.208, 0.31170462420086953, 0.186, 0.144, 0.147, 0.099, 0.30481827322273014, 0.015, 0.012, 0.0776054460270343, 0.02218326464695466, 0.013, 0.005, 0.004, 0.006, 0.004, 0.01352395650314259, 0.006, 0.03870251290958898, M
