@relation  sonar
@attribute Band1 real[0.002,0.137]
@attribute Band2 real[0.001,0.234]
@attribute Band3 real[0.002,0.306]
@attribute Band4 real[0.006,0.426]
@attribute Band5 real[0.007,0.401]
@attribute Band6 real[0.01,0.382]
@attribute Band7 real[0.003,0.373]
@attribute Band8 real[0.006,0.459]
@attribute Band9 real[0.008,0.683]
@attribute Band10 real[0.011,0.711]
@attribute Band11 real[0.029,0.734]
@attribute Band12 real[0.024,0.706]
@attribute Band13 real[0.018,0.713]
@attribute Band14 real[0.027,0.997]
@attribute Band15 real[0.003,1.0]
@attribute Band16 real[0.016,0.999]
@attribute Band17 real[0.035,1.0]
@attribute Band18 real[0.038,1.0]
@attribute Band19 real[0.049,1.0]
@attribute Band20 real[0.066,1.0]
@attribute Band21 real[0.051,1.0]
@attribute Band22 real[0.022,1.0]
@attribute Band23 real[0.056,1.0]
@attribute Band24 real[0.024,1.0]
@attribute Band25 real[0.024,1.0]
@attribute Band26 real[0.092,1.0]
@attribute Band27 real[0.048,1.0]
@attribute Band28 real[0.028,1.0]
@attribute Band29 real[0.014,1.0]
@attribute Band30 real[0.061,1.0]
@attribute Band31 real[0.048,0.966]
@attribute Band32 real[0.04,0.931]
@attribute Band33 real[0.048,1.0]
@attribute Band34 real[0.021,0.965]
@attribute Band35 real[0.022,1.0]
@attribute Band36 real[0.008,1.0]
@attribute Band37 real[0.035,0.95]
@attribute Band38 real[0.038,1.0]
@attribute Band39 real[0.037,0.986]
@attribute Band40 real[0.012,0.93]
@attribute Band41 real[0.036,0.9]
@attribute Band42 real[0.006,0.825]
@attribute Band43 real[0.0,0.773]
@attribute Band44 real[0.0,0.776]
@attribute Band45 real[0.0,0.703]
@attribute Band46 real[0.0,0.729]
@attribute Band47 real[0.0,0.552]
@attribute Band48 real[0.0,0.334]
@attribute Band49 real[0.0,0.198]
@attribute Band50 real[0.0,0.082]
@attribute Band51 real[0.0,0.1]
@attribute Band52 real[0.001,0.071]
@attribute Band53 real[0.0,0.039]
@attribute Band54 real[0.001,0.035]
@attribute Band55 real[0.001,0.045]
@attribute Band56 real[0.0,0.039]
@attribute Band57 real[0.0,0.036]
@attribute Band58 real[0.0,0.044]
@attribute Band59 real[0.0,0.036]
@attribute Band60 real[0.001,0.044]
@attribute Type{R,M}
@inputs Band1, Band2, Band3, Band4, Band5, Band6, Band7, Band8, Band9, Band10, Band11, Band12, Band13, Band14, Band15, Band16, Band17, Band18, Band19, Band20, Band21, Band22, Band23, Band24, Band25, Band26, Band27, Band28, Band29, Band30, Band31, Band32, Band33, Band34, Band35, Band36, Band37, Band38, Band39, Band40, Band41, Band42, Band43, Band44, Band45, Band46, Band47, Band48, Band49, Band50, Band51, Band52, Band53, Band54, Band55, Band56, Band57, Band58, Band59, Band60
@outputs Type
@data
0.022, 0.015, 0.13974689177650654, 0.035, 0.06989786874290972, 0.053, 0.35403357959562765, 0.3338655989737868, 0.145, 0.211, 0.13741031596726047, 0.209, 0.164, 0.169, 0.165, 0.197, 0.293, 0.371, 0.14119851045128856, 0.4294536500115538, 0.512, 0.65, 0.772, 0.8508081027331781, 0.91, 0.891, 0.819, 0.678, 0.537, 0.521, 0.565, 0.3623294821671046, 0.525, 0.426, 0.333, 0.6799346422850934, 0.145, 0.165, 0.269, 0.373, 0.447, 0.5895962520773979, 0.374, 0.302, 0.207, 0.179, 0.39149738758045655, 0.1177637671851003, 0.077, 0.022, 0.02, 0.012, 0.007, 0.022808770590417266, 0.003, 0.005, 0.014569314846435866, 0.002, 0.002, 0.003, M
0.007, 0.2258756423820452, 0.009, 0.006, 0.042, 0.10400214057462338, 0.118, 0.1, 0.198, 0.232, 0.3829975793797052, 0.288, 0.213, 0.8497812461142384, 0.119, 0.281, 0.422, 0.528, 0.586, 0.615, 0.675, 0.787, 0.897, 0.983, 1.0, 0.846, 0.606, 0.304, 0.014, 0.253, 0.434, 0.492, 0.541, 0.596, 0.525, 0.378, 0.237, 0.172, 0.188, 0.325, 0.258, 0.242, 0.7319128725763673, 0.232, 0.172, 0.146, 0.118, 0.236074307420774, 0.039, 0.013, 0.07717334513486673, 0.008, 0.007, 0.008, 0.037859508051737094, 0.006, 0.004, 0.004, 0.001, 0.03494080726242177, M
0.0027191269962860104, 0.1085527526742203, 0.038, 0.06533102277557622, 0.025, 0.063, 0.075, 0.058, 0.136, 0.3225107650429734, 0.04557796355466777, 0.247, 0.314, 0.33, 0.276, 0.206, 0.116, 0.188, 0.9790425165779987, 0.393, 0.5573967839261509, 0.542, 0.645, 0.722, 0.785, 0.798, 0.885, 0.958, 0.899, 0.2342066039129176, 0.611, 0.548, 0.506, 0.448, 0.24, 0.14, 0.177, 0.6731387157363674, 0.333, 0.402, 0.301, 0.624973189658479, 0.10499339958606134, 0.026, 0.1040096763717033, 0.069, 0.078, 0.078, 0.037, 0.006, 0.009, 0.06589810276192103, 0.01, 0.004, 0.006, 0.025457663858881607, 0.004, 0.004, 0.005, 0.005, M
0.01, 0.031, 0.054, 0.29253029489948656, 0.061, 0.16399339911574345, 0.102, 0.139, 0.259, 0.374, 0.423, 0.3671055271623436, 0.54, 0.43, 0.333, 0.35, 0.343, 0.6949274729734584, 0.406, 0.683, 0.765, 0.667, 0.6841998097235802, 0.6, 0.648, 0.861, 0.759988439658654, 0.938, 0.5685386541086571, 0.607, 0.54, 0.689, 0.598, 0.324, 0.052, 0.316, 0.359, 0.388, 0.572, 0.431, 0.305, 0.5800500215985929, 0.43, 0.483, 0.508, 0.195, 0.154, 0.05286642538776306, 0.105, 0.025, 0.036, 0.018, 0.019411956956706, 0.01, 0.00926254273025844, 0.004, 0.013244428784876229, 0.003, 0.003, 0.003, M
0.037, 0.028, 0.01, 0.10200184661708815, 0.14688058700968526, 0.068, 0.097, 0.147, 0.216, 0.254, 0.294, 0.294, 0.05491756976230944, 0.319, 0.279, 0.253, 0.198, 0.193, 0.283, 0.324, 0.35, 0.332, 0.9461015915447151, 0.8137553976638604, 0.481, 0.632, 0.833, 0.946, 1.0, 0.9781537577219201, 0.552, 0.48, 0.52, 0.397, 0.194, 0.37077107780677526, 0.201, 0.174, 0.103, 0.224, 0.14083719601687908, 0.445, 0.6347123724612669, 0.6034595295068481, 0.201, 0.219, 0.184, 0.148, 0.097, 0.022, 0.09212992291248635, 0.01, 0.002, 0.002, 0.006, 0.010877978613804556, 0.001, 0.009, 0.011, 0.005, M
0.016, 0.021, 0.028, 0.06, 0.3830230293124968, 0.078, 0.136, 0.078, 0.104, 0.157, 0.248, 0.278, 0.29, 0.296, 0.319, 0.4099588339442757, 0.173, 0.223, 0.243, 0.315, 0.41, 0.381, 0.46629813261569897, 0.629, 0.752, 0.798, 0.883, 0.992, 0.922, 0.698, 0.617, 0.507, 0.3307431580188552, 0.5726576817314274, 0.30687611984994173, 0.124, 0.159, 0.163, 0.236, 0.248, 0.244, 0.272, 0.118, 0.116, 0.145, 0.33884276445252887, 0.45545186739774696, 0.149, 0.010218768378304962, 0.013798816305072702, 0.019, 0.015, 0.006, 0.008, 0.009, 0.004, 0.006, 0.006, 0.005, 0.002, M
0.032, 0.1261188342273512, 0.017, 0.048, 0.09, 0.106, 0.102, 0.121, 0.124, 0.153, 0.10144319710471741, 0.44144838310998125, 0.269, 0.28, 0.189, 0.148, 0.35276427828189083, 0.09464337208882052, 0.299, 0.334, 0.379, 0.396, 0.523, 0.691, 0.787, 0.834, 0.92, 1.0, 0.899, 0.4804804447101151, 0.597, 0.436, 0.3, 0.229, 0.187, 0.092, 0.183, 0.174, 0.245, 0.241, 0.252, 0.5657507602206316, 0.168, 0.068, 0.119, 0.183, 0.2293935831872266, 0.111, 0.13293399860545388, 0.014, 0.014, 0.011, 0.006, 0.011259700041324764, 0.022261591453398948, 0.001, 0.005, 0.004, 0.0, 0.006924572468950546, M
0.013, 0.014, 0.031, 0.2992597524796752, 0.077, 0.1937918905736394, 0.066, 0.111, 0.178, 0.224, 0.243, 0.313, 0.321, 0.1092833434544232, 0.225, 0.235, 0.214, 0.294, 0.49, 0.613, 0.6250509843232694, 0.772, 0.743, 0.867, 0.16143980768542732, 0.5533004285481992, 1.0, 0.96, 0.872, 0.686, 0.49, 0.328, 0.312, 0.197, 0.102, 0.07966189859985884, 0.076, 0.091, 0.107, 0.138, 0.066, 0.148, 0.247, 0.279, 0.06272438886219737, 0.228, 0.47939627106659966, 0.118, 0.03457523644589243, 0.07010309206836464, 0.02, 0.012, 0.009, 0.007, 0.018451524675230386, 0.003, 0.005, 0.002, 0.002, 0.003, M
0.012, 0.10603141600872192, 0.037, 0.022, 0.008, 0.054, 0.111, 0.107, 0.171, 0.227, 0.317, 0.288, 0.266, 0.231, 0.30069019075801834, 0.179, 0.23, 0.372, 0.622, 0.726, 0.793, 0.804, 0.08466418966945824, 0.917, 0.933, 0.956, 1.0, 0.3218874019342213, 0.868, 0.5353979427345092, 0.4, 0.324, 0.284, 0.241, 0.232, 0.666695227709295, 0.29049312258383564, 0.07, 0.144, 0.148, 0.044, 0.047, 0.148, 0.174, 0.156, 0.0912032285121277, 0.118, 0.072, 0.032, 0.006, 0.02, 0.014, 0.02228597316129272, 0.01, 0.003, 0.03140437323353355, 0.004, 0.004, 0.006, 0.004, M
0.00560340984622096, 0.01, 0.03, 0.056, 0.008182834067657319, 0.096, 0.3355544584152648, 0.4368226347679325, 0.103, 0.215, 0.308, 0.09689200367240514, 0.299, 0.14, 0.124, 0.4390749732302676, 0.19, 0.243, 0.212, 0.24, 0.327, 0.595, 0.23739148389673592, 0.904, 0.989, 0.991, 0.945, 1.0, 0.909, 0.741, 0.6038568749562504, 0.5966847377148654, 0.53, 0.213, 0.23292114154969368, 0.13, 0.5084610248050794, 0.123, 0.4378753214874014, 0.034, 0.156, 0.082, 0.115, 0.169, 0.16976435303147053, 0.4212223042883496, 0.079, 0.126, 0.065, 0.0029874582800519323, 0.005, 0.006, 0.009, 0.014, 0.006, 0.006, 0.003, 0.03937683460846935, 0.006, 0.007, M
